"approval_ym","project_state","approved_cnt","default_cnt","default_rate","chargeoff_sum","avg_amount"
"2022-03-01","RI","13","0","0","0.00","496930.77"
"2023-06-01","WV","11","1","0.09090909090909091","17615.80","322290.91"
"2021-08-01","NM","31","1","0.03225806451612903","23275.60","728841.94"
"2021-11-01","MS","22","0","0","0.00","496486.36"
"2025-03-01","MN","185","0","0","0.00","416556.76"
"2024-01-01","SC","71","0","0","0.00","388032.39"
"2021-11-01","MT","6","0","0","0.00","299366.67"
"2021-04-01","CT","64","2","0.03125","147305.58","302731.25"
"2021-11-01","IL","92","0","0","0.00","369552.17"
"2022-11-01","TN","63","1","0.015873015873015872","89363.13","475865.08"
"2020-11-01","DC","5","0","0","0.00","187440.00"
"2019-11-01","SD","11","2","0.18181818181818182","249734.63","211936.36"
"2021-11-01","IA","24","0","0","0.00","246958.33"
"2019-12-01","AR","20","1","0.05","103447.14","323760.00"
"2020-06-01","VA","21","0","0","0.00","634038.10"
"2023-11-01","DE","16","0","0","0.00","396018.75"
"2022-11-01","UT","68","0","0","0.00","595444.12"
"2024-10-01","MN","147","0","0","0.00","349055.78"
"2021-02-01","RI","22","0","0","0.00","506422.73"
"2025-04-01","AK","8","0","0","0.00","745750.00"
"2020-11-01","KS","21","1","0.047619047619047616","145000.00","672828.57"
"2025-05-01","OK","59","0","0","0.00","732749.15"
"2023-07-01","DC","17","0","0","0.00","518070.59"
"2023-06-01","WY","2","0","0","0.00","3375000.00"
"2022-01-01","GU","1","0","0","0.00","133200.00"
"2020-12-01","HI","10","0","0","0.00","125640.00"
"2021-11-01","AK","6","0","0","0.00","1566066.67"
"2023-01-01","NH","28","2","0.07142857142857142","49856.78","266925.00"
"2024-02-01","OK","36","0","0","0.00","373838.89"
"2021-08-01","NV","64","2","0.03125","129467.24","973959.38"
"2020-11-01","KY","23","0","0","0.00","398113.04"
"2020-09-01","IN","151","3","0.019867549668874173","761531.88","738845.03"
"2021-03-01","OH","271","4","0.014760147601476014","966895.76","322511.44"
"2025-01-01","MN","138","0","0","0.00","388010.87"
"2021-02-01","TN","47","1","0.02127659574468085","223551.08","1146170.21"
"2023-01-01","IL","129","2","0.015503875968992248","373629.39","291909.30"
"2024-07-01","NV","78","0","0","0.00","553950.00"
"2023-01-01","NY","296","9","0.030405405405405407","572382.66","323929.39"
"2022-01-01","OR","51","0","0","0.00","859952.94"
"2022-03-01","IL","175","1","0.005714285714285714","1992695.67","573977.71"
"2020-08-01","OR","53","1","0.018867924528301886","30760.55","557073.58"
"2023-12-01","VA","80","0","0","0.00","508027.50"
"2022-10-01","NM","23","1","0.043478260869565216","9796.97","417360.87"
"2022-11-01","GA","143","1","0.006993006993006993","1115997.09","885706.99"
"2022-07-01","MI","167","5","0.029940119760479042","478394.95","360770.66"
"2022-03-01","MO","93","0","0","0.00","503209.68"
"2021-07-01","MT","25","0","0","0.00","644516.00"
"2025-06-01","FL","304","0","0","0.00","586469.08"
"2020-07-01","GA","84","0","0","0.00","843947.62"
"2024-06-01","GA","192","0","0","0.00","727254.69"
"2020-06-01","CT","23","0","0","0.00","305595.65"
"2023-07-01","MO","50","0","0","0.00","514360.00"
"2020-09-01","DE","13","0","0","0.00","783792.31"
"2020-09-01","CO","152","2","0.013157894736842105","110555.64","711504.61"
"2021-11-01","AZ","65","2","0.03076923076923077","22495.60","733743.08"
"2024-02-01","CA","568","3","0.00528169014084507","196297.61","437411.80"
"2024-04-01","NV","60","0","0","0.00","449106.67"
"2024-09-01","SD","21","0","0","0.00","403285.71"
"2019-11-01","NE","13","0","0","0.00","105192.31"
"2021-11-01","DC","4","0","0","0.00","469250.00"
"2022-09-01","CT","47","0","0","0.00","238327.66"
"2023-12-01","MD","84","0","0","0.00","291478.57"
"2023-08-01","CA","476","8","0.01680672268907563","1250164.62","464001.47"
"2019-10-01","CA","503","16","0.03180914512922465","3789769.62","489882.70"
"2023-06-01","NE","23","0","0","0.00","335260.87"
"2023-05-01","KS","36","1","0.027777777777777776","145686.68","431575.00"
"2023-07-01","CA","521","12","0.023032629558541268","3208983.90","552232.63"
"2020-01-01","AK","2","0","0","0.00","650000.00"
"2021-12-01","RI","13","0","0","0.00","641938.46"
"2020-08-01","NY","114","0","0","0.00","550623.68"
"2023-03-01","OH","339","2","0.0058997050147492625","171505.58","252643.36"
"2021-04-01","MD","52","3","0.057692307692307696","439032.26","455351.92"
"2022-07-01","NV","45","3","0.06666666666666667","593507.79","430102.22"
"2024-07-01","AR","26","0","0","0.00","259119.23"
"2025-04-01","NJ","222","0","0","0.00","396357.66"
"2020-02-01","WI","69","2","0.028985507246376812","446287.08","345923.19"
"2020-02-01","ID","36","1","0.027777777777777776","319333.76","176269.44"
"2020-11-01","SD","7","1","0.14285714285714285","42706.79","570100.00"
"2020-09-01","IL","194","1","0.005154639175257732","171524.79","863552.06"
"2019-12-01","CO","102","2","0.0196078431372549","223964.04","679823.53"
"2022-06-01","SD","6","0","0","0.00","266216.67"
"2022-01-01","NY","211","8","0.037914691943127965","291369.48","493407.58"
"2024-08-01","SC","58","0","0","0.00","579115.52"
"2025-02-01","MO","88","0","0","0.00","506668.18"
"2019-11-01","CA","511","19","0.03718199608610567","2206073.65","601094.13"
"2022-05-01","AZ","78","2","0.02564102564102564","377305.60","853141.03"
"2024-07-01","FL","568","0","0","0.00","528658.10"
"2021-12-01","MT","12","0","0","0.00","485266.67"
"2022-01-01","AR","21","2","0.09523809523809523","698269.32","501919.05"
"2020-11-01","MO","48","0","0","0.00","342443.75"
"2023-08-01","CT","67","0","0","0.00","420385.07"
"2021-05-01","PA","105","0","0","0.00","473147.62"
"2023-04-01","AK","9","0","0","0.00","1220000.00"
"2025-05-01","SD","20","0","0","0.00","790100.00"
"2023-01-01","WA","112","0","0","0.00","535845.54"
"2021-05-01","AK","9","0","0","0.00","975388.89"
"2020-07-01","AR","27","1","0.037037037037037035","951956.65","374555.56"
"2020-09-01","UT","111","2","0.018018018018018018","105093.62","657749.55"
"2023-12-01","AL","33","0","0","0.00","605724.24"
"2024-10-01","VT","16","0","0","0.00","613818.75"
"2021-02-01","DE","8","0","0","0.00","207700.00"
"2025-04-01","ID","50","0","0","0.00","305494.00"
"2022-10-01","TX","318","6","0.018867924528301886","2329538.93","735325.79"
"2019-11-01","ND","7","0","0","0.00","713528.57"
"2021-12-01","CT","54","0","0","0.00","478953.70"
"2025-03-01","SD","18","0","0","0.00","644500.00"
"2019-11-01","PR","45","0","0","0.00","253375.56"
"2025-01-01","MA","178","0","0","0.00","283132.58"
"2021-03-01","NM","25","0","0","0.00","768256.00"
"2022-05-01","OR","79","1","0.012658227848101266","25000.00","495550.63"
"2023-02-01","OH","316","0","0","0.00","206266.14"
"2021-10-01","PR","22","0","0","0.00","250604.55"
"2020-04-01","KY","28","1","0.03571428571428571","93024.24","960310.71"
"2025-04-01","MD","123","0","0","0.00","289017.07"
"2022-05-01","WA","116","3","0.02586206896551724","503499.84","595125.86"
"2021-05-01","NV","33","2","0.06060606060606061","423426.16","560012.12"
"2023-07-01","VT","7","0","0","0.00","243428.57"
"2020-12-01","PR","32","0","0","0.00","171743.75"
"2023-10-01","NE","12","0","0","0.00","257133.33"
"2021-12-01","SD","12","0","0","0.00","166141.67"
"2020-02-01","KY","33","0","0","0.00","147133.33"
"2022-07-01","NM","25","0","0","0.00","765832.00"
"2020-04-01","CO","132","2","0.015151515151515152","159055.96","882744.70"
"2022-12-01","NE","22","0","0","0.00","418118.18"
"2023-07-01","IL","164","2","0.012195121951219513","180445.40","545600.00"
"2024-08-01","MD","106","0","0","0.00","408704.72"
"2020-05-01","NC","45","0","0","0.00","903440.00"
"2025-01-01","IN","129","0","0","0.00","378846.51"
"2020-11-01","IL","68","2","0.029411764705882353","224860.92","553833.82"
"2022-11-01","ID","46","0","0","0.00","525654.35"
"2024-07-01","KY","50","0","0","0.00","377872.00"
"2024-12-01","NC","164","0","0","0.00","710521.34"
"2020-06-01","MA","49","0","0","0.00","224740.82"
"2022-02-01","VI","2","0","0","0.00","2116500.00"
"2025-02-01","AL","59","0","0","0.00","504028.81"
"2025-06-01","CO","102","0","0","0.00","650646.08"
"2024-12-01","IN","124","0","0","0.00","406316.13"
"2025-04-01","ND","14","0","0","0.00","633292.86"
"2024-04-01","SC","85","0","0","0.00","314340.00"
"2022-03-01","TX","374","7","0.01871657754010695","4268647.94","734300.00"
"2021-03-01","TX","342","7","0.02046783625730994","1392036.51","814069.88"
"2019-12-01","AZ","69","1","0.014492753623188406","137236.35","526133.33"
"2025-02-01","NV","87","0","0","0.00","356279.31"
"2020-05-01","DE","11","0","0","0.00","427263.64"
"2025-05-01","MS","33","0","0","0.00","778869.70"
"2023-02-01","DC","10","0","0","0.00","441510.00"
"2021-09-01","OK","99","0","0","0.00","659539.39"
"2022-09-01","SD","14","0","0","0.00","589428.57"
"2022-07-01","WY","4","0","0","0.00","783625.00"
"2020-02-01","MS","24","2","0.08333333333333333","11865.11","250212.50"
"2020-10-01","MA","51","3","0.058823529411764705","576191.06","302203.92"
"2020-04-01","MA","188","5","0.026595744680851064","147403.47","120909.57"
"2020-11-01","TN","37","1","0.02702702702702703","2852947.12","819205.41"
"2023-09-01","LA","62","0","0","0.00","602096.77"
"2023-02-01","NH","25","0","0","0.00","149112.00"
"2025-06-01","ME","19","0","0","0.00","124531.58"
"2024-11-01","LA","42","0","0","0.00","512866.67"
"2020-11-01","HI","4","0","0","0.00","39750.00"
"2021-02-01","LA","24","0","0","0.00","829350.00"
"2023-01-01","KS","25","0","0","0.00","379704.00"
"2022-06-01","MN","119","5","0.04201680672268908","803136.11","413770.59"
"2022-11-01","AZ","73","5","0.0684931506849315","492087.85","633143.84"
"2020-04-01","MO","59","2","0.03389830508474576","326807.11","485825.42"
"2024-03-01","NE","51","0","0","0.00","312415.69"
"2021-09-01","IL","281","3","0.010676156583629894","157277.00","816418.51"
"2021-10-01","SD","8","0","0","0.00","189562.50"
"2020-01-01","DE","12","1","0.08333333333333333","1825386.12","514833.33"
"2025-01-01","AK","4","0","0","0.00","787425.00"
"2019-11-01","VT","9","0","0","0.00","201444.44"
"2019-11-01","PA","120","1","0.008333333333333333","49998.29","465602.50"
"2023-03-01","TX","387","2","0.00516795865633075","1808371.29","688388.89"
"2023-01-01","MA","96","0","0","0.00","236469.79"
"2019-10-01","MN","115","2","0.017391304347826087","12907.15","333467.83"
"2022-07-01","LA","30","0","0","0.00","639106.67"
"2021-07-01","ID","49","0","0","0.00","599559.18"
"2024-05-01","AZ","127","0","0","0.00","560702.36"
"2023-03-01","CO","120","4","0.03333333333333333","487401.14","546255.83"
"2022-09-01","MS","32","0","0","0.00","629218.75"
"2022-10-01","SC","54","0","0","0.00","613616.67"
"2020-11-01","DE","8","0","0","0.00","421250.00"
"2024-06-01","FL","497","0","0","0.00","498495.57"
"2022-05-01","PR","43","0","0","0.00","131181.40"
"2025-02-01","NJ","231","0","0","0.00","368358.01"
"2021-10-01","TN","25","2","0.08","401696.20","346428.00"
"2020-07-01","MO","57","1","0.017543859649122806","134012.80","492010.53"
"2021-07-01","NM","34","0","0","0.00","1072991.18"
"2021-03-01","LA","32","0","0","0.00","968268.75"
"2024-05-01","IN","117","0","0","0.00","484516.24"
"2023-07-01","OR","47","1","0.02127659574468085","97731.28","707029.79"
"2021-09-01","HI","20","0","0","0.00","312500.00"
"2019-11-01","TN","47","3","0.06382978723404255","250572.25","495868.09"
"2020-02-01","TN","30","0","0","0.00","600973.33"
"2024-07-01","TX","482","0","0","0.00","527348.55"
"2024-10-01","MS","42","0","0","0.00","326764.29"
"2022-10-01","WV","13","1","0.07692307692307693","346222.35","146315.38"
"2023-07-01","MA","109","1","0.009174311926605505","25000.00","386726.61"
"2025-01-01","DC","28","0","0","0.00","481796.43"
"2024-08-01","TX","509","0","0","0.00","645691.94"
"2021-12-01","OR","59","1","0.01694915254237288","14433.75","361757.63"
"2023-11-01","NE","20","0","0","0.00","359845.00"
"2024-04-01","MO","75","0","0","0.00","493956.00"
"2019-10-01","VI","1","0","0","0.00","119700.00"
"2021-06-01","SC","50","1","0.02","22489.47","888320.00"
"2024-12-01","MD","127","0","0","0.00","447852.76"
"2023-03-01","AZ","101","2","0.019801980198019802","127649.47","608692.08"
"2023-12-01","MT","11","0","0","0.00","556809.09"
"2021-01-01","KY","14","0","0","0.00","94142.86"
"2024-01-01","TX","369","1","0.0027100271002710027","19936.88","538946.88"
"2020-01-01","KY","33","1","0.030303030303030304","29325.13","261393.94"
"2023-06-01","SC","46","0","0","0.00","611682.61"
"2020-04-01","MS","15","0","0","0.00","560273.33"
"2020-04-01","ME","20","0","0","0.00","112705.00"
"2020-02-01","NY","207","9","0.043478260869565216","359220.33","429778.74"
"2023-06-01","CO","108","1","0.009259259259259259","19797.56","503759.26"
"2022-07-01","AR","17","0","0","0.00","613411.76"
"2024-06-01","ND","7","0","0","0.00","611914.29"
"2024-05-01","DC","10","0","0","0.00","145430.00"
"2020-05-01","KY","24","0","0","0.00","625850.00"
"2023-08-01","NV","62","0","0","0.00","441180.65"
"2022-08-01","NV","42","1","0.023809523809523808","1796125.19","454207.14"
"2020-02-01","NC","70","2","0.02857142857142857","153656.50","675374.29"
"2021-08-01","NC","168","1","0.005952380952380952","135759.50","948197.62"
"2022-03-01","TN","54","3","0.05555555555555555","445868.07","482629.63"
"2024-08-01","GA","213","0","0","0.00","603739.44"
"2020-12-01","IL","152","3","0.019736842105263157","761357.59","744262.50"
"2020-07-01","OH","217","1","0.004608294930875576","49739.18","247011.52"
"2025-04-01","AZ","114","0","0","0.00","357412.28"
"2024-06-01","PA","198","0","0","0.00","372018.69"
"2022-08-01","MD","61","3","0.04918032786885246","219733.76","411245.90"
"2020-03-01","MN","101","3","0.0297029702970297","290466.08","242215.84"
"2019-11-01","MN","105","4","0.0380952380952381","475253.97","299929.52"
"2023-09-01","NM","23","0","0","0.00","444313.04"
"2021-09-01","NY","429","8","0.018648018648018648","672355.30","691709.09"
"2024-04-01","HI","23","0","0","0.00","267308.70"
"2024-10-01","TX","569","0","0","0.00","621215.82"
"2021-02-01","NE","31","1","0.03225806451612903","73264.38","600080.65"
"2024-08-01","HI","18","0","0","0.00","51605.56"
"2019-12-01","SD","16","0","0","0.00","376850.00"
"2023-05-01","VT","12","0","0","0.00","85041.67"
"2022-04-01","NM","14","0","0","0.00","731792.86"
"2022-03-01","WA","129","2","0.015503875968992248","115283.82","734557.36"
"2021-11-01","MN","94","5","0.05319148936170213","1065013.16","428261.70"
"2022-03-01","NJ","122","2","0.01639344262295082","42535.75","494704.92"
"2023-03-01","PR","35","0","0","0.00","173965.71"
"2022-09-01","RI","19","0","0","0.00","273126.32"
"2024-04-01","AL","34","0","0","0.00","480561.76"
"2022-05-01","ND","10","0","0","0.00","643930.00"
"2022-09-01","MI","216","3","0.013888888888888888","231649.61","350437.04"
"2024-11-01","CO","161","0","0","0.00","454431.68"
"2022-09-01","OR","63","1","0.015873015873015872","133705.38","919765.08"
"2024-05-01","KY","38","0","0","0.00","326271.05"
"2020-09-01","AL","32","0","0","0.00","818131.25"
"2023-10-01","NY","266","0","0","0.00","256883.83"
"2025-02-01","AZ","149","0","0","0.00","447758.39"
"2024-09-01","OR","94","0","0","0.00","447579.79"
"2021-05-01","CT","51","1","0.0196078431372549","22178.71","642864.71"
"2021-08-01","NH","49","0","0","0.00","280818.37"
"2024-07-01","AL","38","0","0","0.00","866481.58"
"2022-06-01","WI","83","0","0","0.00","579178.31"
"2021-05-01","NM","16","0","0","0.00","649087.50"
"2024-12-01","VI","3","0","0","0.00","485333.33"
"2020-02-01","LA","33","2","0.06060606060606061","47000.38","524106.06"
"2025-05-01","ID","90","0","0","0.00","357302.22"
"2021-12-01","SC","47","0","0","0.00","740802.13"
"2023-12-01","ID","43","0","0","0.00","483151.16"
"2021-03-01","PR","36","0","0","0.00","173391.67"
"2023-02-01","MD","82","0","0","0.00","402541.46"
"2021-12-01","NY","197","10","0.050761421319796954","472723.19","547013.71"
"2022-01-01","IN","96","1","0.010416666666666666","25059.50","502350.00"
"2022-02-01","OR","51","1","0.0196078431372549","23676.35","580682.35"
"2020-08-01","UT","73","1","0.0136986301369863","24999.34","474290.41"
"2024-10-01","NC","159","0","0","0.00","499496.86"
"2024-11-01","NE","21","0","0","0.00","519785.71"
"2024-11-01","IL","231","0","0","0.00","405942.42"
"2022-12-01","NJ","170","6","0.03529411764705882","404418.95","456060.00"
"2024-11-01","AZ","144","0","0","0.00","490890.28"
"2020-11-01","NJ","60","1","0.016666666666666666","20449.00","580866.67"
"2022-08-01","OR","63","0","0","0.00","627123.81"
"2023-10-01","KY","27","1","0.037037037037037035","9990.34","479800.00"
"2021-04-01","AL","30","1","0.03333333333333333","9882.24","603210.00"
"2023-02-01","WA","92","1","0.010869565217391304","24870.11","512697.83"
"2022-10-01","IL","128","5","0.0390625","388609.59","461182.81"
"2020-12-01","TX","279","15","0.053763440860215055","2587980.01","801419.00"
"2023-05-01","DE","21","0","0","0.00","210866.67"
"2020-06-01","WI","60","0","0","0.00","370485.00"
"2022-04-01","RI","9","0","0","0.00","373222.22"
"2022-09-01","MT","13","0","0","0.00","574238.46"
"2022-11-01","MN","110","1","0.00909090909090909","199689.00","385168.18"
"2023-07-01","AR","31","0","0","0.00","503370.97"
"2020-09-01","HI","4","0","0","0.00","86000.00"
"2021-02-01","PR","22","0","0","0.00","134531.82"
"2022-12-01","SC","68","1","0.014705882352941176","142915.04","537257.35"
"2022-04-01","WV","18","0","0","0.00","335411.11"
"2023-12-01","WI","87","0","0","0.00","490108.05"
"2023-02-01","LA","34","2","0.058823529411764705","529588.94","472076.47"
"2024-01-01","WV","14","0","0","0.00","159057.14"
"2023-01-01","ND","12","0","0","0.00","743333.33"
"2024-01-01","KY","41","0","0","0.00","341243.90"
"2024-05-01","PR","64","0","0","0.00","82120.31"
"2022-02-01","AL","16","0","0","0.00","929431.25"
"2020-01-01","UT","48","0","0","0.00","461010.42"
"2024-06-01","ID","63","0","0","0.00","365060.32"
"2024-11-01","VT","22","0","0","0.00","451486.36"
"2021-07-01","NE","34","1","0.029411764705882353","1549440.04","776647.06"
"2024-08-01","NV","72","0","0","0.00","590837.50"
"2024-06-01","KS","42","0","0","0.00","744583.33"
"2020-02-01","SD","13","0","0","0.00","533846.15"
"2024-08-01","NC","159","0","0","0.00","584779.25"
